web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523063709-462","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Never Again MSD | Real Time with Bill Maher (HBO)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=jcsKMie6M94"
"1523063642-14","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","Jay-Z on Letterman's Netflix Show
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=14wNmoAqPyc"
"1523063654-90","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063706-454","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","🇮🇹  OG GUIDO Sizzle Reel Cast Reactions | Jersey Shore: Family Vacation | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zopTkefjBFI"
"1523063654-93","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063642-3","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","JAY-Z - Legacy
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=dHOTgIEmixc"
"1523063678-254","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","I was not prepared for this...
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1C0zV2cRcTo"
"1523063704-436","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Is the US military facing an aviation safety crisis?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=prRokei1Xus"
"1523063642-13","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063647-38","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Wanna LAUGH LIKE HELL, WATCH THIS! - Super FUNNY MOMENTS & FAILS compilation
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=h9S_FNKCvys"
"1523063649-63","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063704-430","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063668-176","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","TheHUB Live - Amazing Secrets No One Wants You To Know
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kxHK5mfwOmw"
"1523063706-443","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","DARK JOURNALIST - QUEEN ELIZABETH PINE GAP UFO BASE X & SUMERIAN SPACE SECRET!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=P1ZtiIPc7nk"
"1523063709-476","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","Tucker: Facts threaten immigration advocates' fantasies
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=DGXcTEo0nRk"
"1523063670-189","https://www.youtube.com/user/FoxNewsChannel/videos","Does an 'off-script' Trump help or hurt the GOP?","https://www.youtube.com/watch?v=481tTjjTczk","We Spent 6 Days Attempting a 200m Basketball Shot in Africa
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=hui6u_DyxBs"
"1523063649-57","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","'My Five Wives': A Different Look at Modern Polygamy
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=i-Pm5092a0c"
"1523063673-205","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Warren Buffett: It's Insane To Risk What You Have For Something You Don't Need | CNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=THgjTTPddlY"
"1523063706-440","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Former speechwriter: Zuckerberg should 'present with pride'
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=RVYsMvfyxeQ"
"1523063670-195","https://www.youtube.com/user/FoxNewsChannel/videos","Does an 'off-script' Trump help or hurt the GOP?","https://www.youtube.com/watch?v=481tTjjTczk","With Crossings Down, Why Is President Donald Trump Sending National Guard? | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=QbwG4AtoS0Y"
"1523063701-412","https://www.youtube.com/user/FoxNewsChannel/videos","Whatever happened to expanding US exploration for oil, gas?","https://www.youtube.com/watch?v=piJPOpFhIm0","Trump's wall for Mexico takes shape
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=DzfCZ6W7NeE"
"1523063693-368","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","North Korea’s Kim Jong Un Calls President Donald Trump ‘Mentally Deranged US Dotard’ | TODAY
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=5WLwk6yz5WQ"
"1523063665-165","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","Diamond & Silk: We have to have a secure border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=htcTsNrT_UQ"
"1523063644-32","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","New foam could provide better protection than tank armor
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=8yqX7m6wJN8"
"1523063675-224","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","China's trillion dollar plan to dominate global trade
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=EvXROXiIpvQ"
"1523063678-260","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523063678-248","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","Fact Check: President Trump's claims against Amazon
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=hZOdkVKavng"
"1523063662-143","https://www.youtube.com/user/FoxNewsChannel/videos","New foam could provide better protection than tank armor","https://www.youtube.com/watch?v=8yqX7m6wJN8","10 PEOPLE WHO MAKE BILL GATES LOOK POOR
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=sXT6uHVeAfU"
"1523063654-100","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","Bruce McArthur case: Full interview with lead investigator Det.-Sgt. Hank Idsinga - The Fifth Estate
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=r9HVdm6YCi8"
"1523063660-140","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Fox News Live HD - President Trump Latest News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KiDbdr11TNo"
"1523063673-217","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Dimon on Tariffs, Cohn, Chinese Banks, Amazon and Equal Pay
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JtZBHRVFYpU"
"1523063688-329","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Sean Hannity 4/4/18 I Fox News Today April 4, 2018
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rJUnGPIL0bg"
"1523063644-21","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","US & the Wall: Deportees in Mexico unwanted by either side after decades in the US (RT Documentary)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lHdhJmTtQPc"
"1523063704-424","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Taliban's Bowe Bergdahl Exchange Video: Analyzing the Signs
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Cm9F7LH7rrY"
"1523063699-396","https://www.youtube.com/user/FoxNewsChannel/videos","Mary Jo Kopechne's cousin reacts to 'Chappaquiddick' film","https://www.youtube.com/watch?v=pAxiUUCPs6Y","""Shattered"" tells behind-the-scenes story of Hillary Clinton's election loss
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=_DkwXuGk2x4"
"1523063642-8","https://www.youtube.com/user/FoxNewsChannel/videos","Is Jay-Z promoting a divisive message?","https://www.youtube.com/watch?v=7KzHrL8_mWA","JAY-Z on His Relationship with Kanye | My Next Guest Needs No Introduction | Netflix
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Ll-GzXpBx-s"
"1523063704-431","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Is there a white man double standard in terrorism?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kLqNKy2rWK0"
"1523063693-361","https://www.youtube.com/user/FoxNewsChannel/videos","Candidates from both parties vie for Kasich seat","https://www.youtube.com/watch?v=gCyjzGH8FH4","Jeff Sessions reacts to being called a ""bigot""
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Aix2PxwKjcg"
"1523063673-213","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Stocks drop amid disappointing jobs report
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=jbTeZj_hAlc"
"1523063675-231","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","12 World's Most Remote Locations
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=eLrM3SeHKSc"
"1523063654-91","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","Watch Walmart kid: 11-year-old yodeling sensation
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Yn6AU-lLjSw"
"1523063649-58","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","Farage: Political correctness is killing people in London
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rtAgUeV-vTA"
"1523063652-82","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","Dana White was working on new deal with Conor McGregor before UFC media day attack | Get Up! | ESPN
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cNZhOY5J_Eg"
"1523063652-70","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","Dana White Says Conor McGregor Is 'Going to Jail,' Fighting Future in Jeopardy | TMZ Sports
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=P_fIQjAouFM"
"1523063654-101","https://www.youtube.com/user/FoxNewsChannel/videos","Police release image of suspected victim of Bruce McArthur","https://www.youtube.com/watch?v=AWvhgFl35-Q","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523063706-442","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Sean Hannity 4/4/18 I Fox News Today April 4, 2018
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=rJUnGPIL0bg"
"1523063680-271","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Q AN0N: Latest New Posts - ""F0CUS 0N FRlENDS (2).""
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1G4XAByqwdc"
"1523063644-19","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","9 Things That COULD Happen if Trump Builds ""The Wall""!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=UdUIXvwuwto"
"1523063657-117","https://www.youtube.com/user/FoxNewsChannel/videos","Surge of London murders in 2018","https://www.youtube.com/watch?v=43nh_tFcU-k","'Parental Discretion' Official Sneak Peek | Catfish: The TV Show (Season 7) | MTV
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lvndnTvDZ-k"
"1523063688-325","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Huffington Post: Everyone got Pulse massacre story wrong
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=MI22FCtWM-s"
"1523063683-295","https://www.youtube.com/user/FoxNewsChannel/videos","Former speechwriter: Zuckerberg should 'present with pride'","https://www.youtube.com/watch?v=RVYsMvfyxeQ","How to Color Correct in Adobe Premiere Pro CC 2017 (Basic Correction + Lumetri Scopes Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0VDbf9VsZ88"
"1523063644-27","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","Hannity: President Trump takes bold action on the border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=c__2_G1uJwE"
"1523063673-203","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Ep. 345: Trump Warns Investors to Prepare for Pain
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=w4TjuktedQA"
"1523063701-405","https://www.youtube.com/user/FoxNewsChannel/videos","Whatever happened to expanding US exploration for oil, gas?","https://www.youtube.com/watch?v=piJPOpFhIm0","Trailer park millionaires | Guardian Features
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1ZZrAdNoXB8"
"1523063647-39","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Unfriendly skies: Dad, toddler kicked off of flight, and other recent airline issues
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=4bfdWJnrX7g"
"1523063678-246","https://www.youtube.com/user/FoxNewsChannel/videos","Trump wants up to 4,000 National Guard troops to border","https://www.youtube.com/watch?v=rqIhMd9JEdE","Living on US-Mexico Border, Native Americans Face Daily Struggles
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=_8jg2U1hvf4"
"1523063688-317","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Trump doubles down on China tariff threat
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kppYRQx8DA4"
"1523063701-411","https://www.youtube.com/user/FoxNewsChannel/videos","Whatever happened to expanding US exploration for oil, gas?","https://www.youtube.com/watch?v=piJPOpFhIm0","Kansas offers incentives to lure people back to the plains
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=d7Gj1wDfKFM"
"1523063709-469","https://www.youtube.com/user/FoxNewsChannel/videos","Tucker takes on O'Malley on Dems refusing to protect border","https://www.youtube.com/watch?v=KvpnMooNWQg","The video Hillary Clinton does not want you to see.
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=vczoazK1mxU"
"1523063647-43","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","New foam could provide better protection than tank armor
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=8yqX7m6wJN8"
"1523063680-267","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Trump's new sanctions target Putin inner circle
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=s6BQrzeecdM"
"1523063680-277","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Taylor Swift vs Katy Perry | Transformation From 0 To 34 Years Old
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Wyfw070VtBU"
"1523063673-221","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","We created a catastrophe for fiscal 2019: David Stockman
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lZLFTe8Cb1g"
"1523063680-265","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523063675-229","https://www.youtube.com/user/FoxNewsChannel/videos","Markets rattled as US-China trade tensions rise","https://www.youtube.com/watch?v=46yxmiXle7I","Trump's new sanctions target Putin inner circle
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=s6BQrzeecdM"
"1523063652-77","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","Khabib reacts to McGregor Bus Incident, Conor in Jail & more reactions!
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=22XLBQSlDHM"
"1523063644-20","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","President Donald Trump: We Can't Be Taken Advantage Of Any Longer | CNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=aGuPhL8dzJw"
"1523063660-132","https://www.youtube.com/user/FoxNewsChannel/videos","WILD video: Fierce battle between a bobcat and rattlesnake","https://www.youtube.com/watch?v=1FdvZjFa5pM","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063670-193","https://www.youtube.com/user/FoxNewsChannel/videos","Does an 'off-script' Trump help or hurt the GOP?","https://www.youtube.com/watch?v=481tTjjTczk","Joe: The Past Few Days Have Been Bad For Donald Trump | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=NglcmPGVBKE"
"1523063647-44","https://www.youtube.com/user/FoxNewsChannel/videos","Teen with Down syndrome booted from Alaska Airline flight","https://www.youtube.com/watch?v=7_O9Q8GdLnc","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063652-68","https://www.youtube.com/user/FoxNewsChannel/videos","Conor McGregor allegdly attacks bus filled with UFC fighters","https://www.youtube.com/watch?v=6Xs0FA5M5Lc","Dana White says Conor McGregor is 'not apologetic' for UFC 223 media day attack | Get Up! | ESPN
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=voI3QVdR16A"
"1523063706-458","https://www.youtube.com/user/FoxNewsChannel/videos","Trump doubles down on China tariff threat","https://www.youtube.com/watch?v=kppYRQx8DA4","Notable Quotables: Trade war fears and border security
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ILMFgu46v8g"
"1523063688-332","https://www.youtube.com/user/FoxNewsChannel/videos","Tom Coburn slams Congress and Trump over spending bill","https://www.youtube.com/watch?v=Q3MjRHCX76A","Former speechwriter: Zuckerberg should 'present with pride'
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=RVYsMvfyxeQ"
"1523063704-435","https://www.youtube.com/user/FoxNewsChannel/videos","Notable Quotables: Trade war fears and border security","https://www.youtube.com/watch?v=ILMFgu46v8g","Tom Coburn slams Congress and Trump over spending bill
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Q3MjRHCX76A"
"1523063644-18","https://www.youtube.com/user/FoxNewsChannel/videos","Rivera: Wall has become mythical feature of Trump's agenda","https://www.youtube.com/watch?v=DOOnw7Yv9oQ","Top 10 Secrets The Secret Service Doesn’t Want You To Know
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=lSz8tSThon4"
"1523063680-273","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Titles and Essential Graphics Tutorial in Adobe Premiere Pro CC 2017
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=WgPC5qum4Zc"
"1523063673-216","https://www.youtube.com/user/FoxNewsChannel/videos","Stocks slammed by trifecta of investor concerns","https://www.youtube.com/watch?v=bEKYc61b0_E","Does an 'off-script' Trump help or hurt the GOP?
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=481tTjjTczk"
"1523063665-159","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","Tornado Warnings/South East/80 MPH Wind/Hail
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=mPYueNzpHLw"
"1523063696-382","https://www.youtube.com/user/FoxNewsChannel/videos","Facebook's Sheryl Sandberg vows greater user data protection","https://www.youtube.com/watch?v=WaeZO1HkFKY","Sheryl Sandberg Says Facebook Will Launch New Privacy Tool | CNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=qlgz8MXfBJY"
"1523063649-59","https://www.youtube.com/user/FoxNewsChannel/videos","Watch Walmart kid: 11-year-old yodeling sensation","https://www.youtube.com/watch?v=Yn6AU-lLjSw","Vocal Coach Reaction to Yodeling Walmart Boy
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=vVBhEjh7xFo"
"1523063670-186","https://www.youtube.com/user/FoxNewsChannel/videos","Does an 'off-script' Trump help or hurt the GOP?","https://www.youtube.com/watch?v=481tTjjTczk","President Donald Trump Doubles Down On Trade War & China Vows To Fight Back | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VEjDsAnupB8"
"1523063680-262","https://www.youtube.com/user/FoxNewsChannel/videos","Trump to skip White House Correspondents' Dinner again","https://www.youtube.com/watch?v=u1JkLXAN4-8","Rick Harrison: Trump is doing a good job
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kzWuaS6pdFc"
"1523063668-180","https://www.youtube.com/user/FoxNewsChannel/videos","Popularity soars for winter sport of curling across America","https://www.youtube.com/watch?v=npui2mJCChA","They Drained This Canal For The First Time In Decades, And What They Discovered Is Truly Bizarre
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=LNhyvMsQ7UE"
"1523063665-168","https://www.youtube.com/user/FoxNewsChannel/videos","'The Pope's Choir' announces first-ever U.S. National tour","https://www.youtube.com/watch?v=iNGd64nt2Wk","The Cost Of Being An Underpaid Teacher In Oklahoma: 'Survival Mode' | NBC News
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=y1i0dovxodE"
